# lumi Mchi Mphi nEvent
25881 55 100 250
25887 1 100 269
25990 1 100 275
32293 40 100 248
32334 1 50 260
32476 1 500 232
32481 1 350 228
32491 1 250 253
32494 1 250 241
32495 1 100 262
32498 1 400 211
32648 1 50 264
32761 1 300 229
53042 1 50 287
53490 1 50 262
54609 1 50 261
55065 1 450 220
55714 49 100 260
55729 1 150 259
53152 30 100 248
53154 1 100 250
53181 55 100 246
53348 40 100 251
53352 1 500 238
53368 45 100 262
53320 1 200 248
53331 1 50 256
53349 1 500 211
53355 1 100 266
53366 1 300 222
53381 30 100 228
53401 1 150 242
53677 1 350 229
53986 1 250 247
54008 1 200 265
54582 1 200 256
54597 1 400 220
55827 1 50 274
54608 1 100 277
54780 40 100 257
54808 49 100 269
56141 40 100 277
56177 1 50 270
56180 1 100 250
55000 49 100 261
55030 1 500 216
55055 55 100 245
55069 45 100 263
55075 1 250 233
55079 1 50 265
55008 1 450 211
55864 1 200 236
69389 1 50 265
69961 55 100 270
55116 1 350 234
69396 1 50 251
55831 51 100 274
56135 30 100 265
56166 1 50 259
56472 1 100 266
56495 1 100 289
56499 1 100 290
56072 1 300 245
56262 1 100 279
56861 1 50 271
69206 1 50 276
69566 55 100 249
69342 1 50 286
69689 49 100 257
69382 1 100 258
69390 1 50 263
69393 1 350 216
69485 1 300 253
69587 1 350 217
69953 20 100 262
69805 1 50 261
69844 1 50 270
69997 1 150 268
69979 1 200 246
69847 1 150 271
69851 1 100 271
69878 1 100 263
69948 55 100 242
69957 1 50 253
69958 1 100 269
69964 20 100 261
69990 45 100 256
69996 1 50 256
47 1 200 243
67 1 500 206
68 1 450 225
72 1 400 220
76 1 100 263
57 1 50 266
59 1 500 210
32490 40 100 253
343 49 100 252
512 1 50 268
657 49 100 270
706 1 350 218
25750 1 250 233
513 1 350 219
25792 20 100 263
32338 1 150 264
518 1 400 226
20554 1 100 254
20558 1 450 221
32875 1 50 280
600 1 250 236
623 1 50 276
638 20 100 262
696 20 100 266
697 1 50 265
717 1 150 251
723 1 200 226
698 1 450 243
703 30 100 263
742 1 50 261
32474 1 350 218
32482 1 300 225
32485 1 350 234
32798 49 100 255
19974 51 100 247
19987 1 100 267
32870 1 350 229
54381 1 250 212
20055 45 100 267
20583 1 350 225
20550 30 100 273
20722 1 100 261
20593 1 250 236
20601 1 450 217
20608 1 300 211
25835 1 250 223
20606 1 150 239
20609 1 350 262
20617 1 50 279
20621 1 50 277
20623 1 50 254
20624 49 100 267
25304 1 400 222
25311 1 350 214
25772 1 50 258
25773 30 100 271
69166 1 50 255
69290 1 100 273
25805 1 50 283
25807 1 400 225
25836 1 500 220
32307 1 200 237
32440 1 350 209
32442 1 500 206
25872 1 250 257
32443 1 150 252
32480 1 500 230
32483 55 100 252
32487 1 100 256
32488 40 100 259
32489 49 100 279
32499 1 50 260
32533 1 200 232
32773 1 200 230
32793 1 50 266
54122 1 300 246
55832 1 100 254
56478 1 400 203
56516 1 400 230
56556 1 50 279
56577 40 100 261
56561 45 100 260
56592 1 350 240
56847 1 500 239
69845 1 50 262
56971 49 100 247
56984 1 300 232
69705 1 100 248
69806 1 200 268
69835 51 100 250
69717 1 50 273
69745 51 100 267
69789 51 100 271
69811 55 100 246
279 1 50 254
314 1 300 230
74 20 100 252
300 1 50 276
303 1 50 287
477 51 100 259
317 1 300 216
319 51 100 262
321 1 400 230
326 1 400 238
329 1 250 263
330 1 200 233
337 55 100 259
341 1 450 221
347 1 150 270
350 1 500 237
362 1 250 239
478 1 100 255
493 40 100 275
502 1 450 211
19238 1 150 249
784 1 350 213
786 1 50 251
569 1 300 239
764 1 300 215
776 1 100 259
785 55 100 259
912 1 300 233
971 1 50 285
778 45 100 264
781 20 100 273
782 49 100 260
788 1 50 274
894 1 50 277
827 1 250 235
956 1 50 270
963 1 500 212
19884 20 100 265
54058 1 150 267
20293 45 100 249
20294 1 300 227
20305 1 400 225
20371 55 100 261
20411 1 400 229
20846 1 400 247
54002 40 100 244
54057 40 100 261
25347 40 100 265
25853 49 100 263
25854 1 50 264
25856 40 100 259
20780 1 50 267
20786 40 100 263
20801 1 100 271
20838 1 50 263
25530 20 100 244
25556 1 100 262
20856 1 100 278
20944 1 150 264
25044 1 500 209
69314 20 100 255
69605 30 100 261
25985 45 100 282
25857 1 100 263
25858 45 100 264
25861 20 100 275
25876 45 100 259
25877 1 100 270
32563 1 100 246
32589 1 100 272
32644 1 350 229
32492 49 100 252
32501 1 350 225
32567 1 450 223
32665 1 350 216
32646 1 100 268
32564 1 100 275
32569 1 250 242
32572 1 300 224
32581 30 100 256
32591 1 150 260
32615 1 300 245
32652 1 450 221
32714 1 150 250
32757 1 350 230
54056 1 150 280
56136 1 450 230
56143 1 400 227
56159 49 100 243
54263 1 50 267
69559 1 400 224
56569 1 100 262
69561 20 100 241
69873 1 350 221
640 40 100 277
645 1 50 258
650 1 50 265
658 1 500 208
688 40 100 248
707 40 100 241
722 1 250 244
25519 1 400 256
54236 30 100 263
69795 20 100 267
69822 1 100 269
69893 1 200 256
19271 40 100 253
19272 1 200 243
19275 30 100 262
19308 1 50 265
19316 20 100 259
19325 1 250 231
19362 1 100 284
19607 40 100 274
19731 1 50 291
19733 51 100 277
19735 1 50 237
19741 1 500 238
19421 1 200 224
19469 1 150 249
20471 55 100 234
25106 1 300 221
25379 1 450 210
53132 1 100 274
53146 1 300 248
19465 45 100 272
19497 30 100 250
19747 40 100 266
19826 1 350 241
53117 1 100 256
53122 49 100 259
19601 1 150 268
19611 1 300 248
19614 1 150 264
19617 45 100 289
19618 1 50 243
19620 51 100 257
20074 45 100 260
20085 20 100 240
20087 1 100 256
20091 49 100 251
20092 1 200 235
20094 55 100 242
20995 40 100 267
25108 1 100 263
32142 1 100 259
53060 1 50 271
53115 1 100 281
55035 1 350 222
25331 1 450 210
25348 1 400 227
32720 1 100 262
32733 55 100 275
32737 45 100 266
32784 1 50 266
25820 1 100 263
25822 1 150 262
25834 1 50 295
25841 30 100 277
25843 1 50 285
25866 1 100 269
32335 1 100 265
32517 1 200 225
32525 40 100 252
53114 1 100 279
53135 30 100 265
53144 45 100 246
32743 30 100 266
32777 55 100 268
32792 1 100 265
32796 1 100 297
55120 51 100 281
55121 1 100 238
53989 45 100 268
53994 51 100 267
54286 1 50 287
54584 1 100 266
54600 1 100 238
54626 55 100 260
54622 49 100 265
54904 20 100 279
54913 40 100 271
54932 1 100 265
54935 45 100 273
55848 1 500 232
55101 1 50 249
55110 1 500 223
55113 1 300 246
55259 1 200 236
55261 20 100 255
55320 40 100 265
56146 1 50 297
56473 1 100 267
56484 1 300 243
56492 1 350 206
56510 1 50 285
56519 1 500 213
56260 1 50 262
56512 1 50 260
56961 1 500 242
56994 1 100 260
56999 51 100 248
69574 55 100 235
69182 49 100 258
69196 1 50 265
69658 51 100 255
69803 1 150 265
69841 45 100 285
69852 1 50 266
# lumi Mchi Mphi nEvent
836 20 100 283
846 40 100 293
871 20 100 267
891 30 100 289
909 1 400 251
934 1 150 259
973 1 50 274
979 30 100 266
980 1 350 211
981 20 100 277
982 1 300 233
983 1 50 254
20018 1 350 218
20023 1 100 276
20024 55 100 233
20026 1 50 255
20037 55 100 245
20040 1 350 230
20027 1 50 261
20178 1 50 264
20333 30 100 246
20340 1 350 246
20348 1 100 279
20420 1 50 248
20066 30 100 260
20069 1 100 261
20072 45 100 248
20073 40 100 261
20167 49 100 248
20184 1 50 257
20296 1 350 251
20311 1 50 264
20312 49 100 267
20313 55 100 267
20315 45 100 278
20319 1 150 271
20401 40 100 271
20404 1 100 254
20405 45 100 265
20406 40 100 252
20407 1 300 237
20423 20 100 270
20450 1 300 234
20457 55 100 259
20459 1 50 297
20467 1 100 274
20515 1 50 263
20579 45 100 243
25155 1 50 267
25166 1 50 278
25168 1 50 279
25176 30 100 278
25199 1 400 221
25202 1 100 252
25675 49 100 276
25678 1 50 276
25697 55 100 250
25715 1 50 266
25722 55 100 252
25724 1 250 221
25980 1 50 259
25988 1 300 260
32001 1 450 203
32005 1 200 250
32007 40 100 250
32017 1 50 244
32032 1 350 217
32015 1 100 273
32019 1 100 251
32025 1 100 258
32026 1 300 223
32029 1 50 251
32034 1 100 256
32413 1 250 230
32438 51 100 268
32448 55 100 253
32456 1 400 218
32458 45 100 265
32602 45 100 288
32908 30 100 273
69779 1 100 237
69782 1 50 273
69788 1 150 253
69792 1 50 251
69793 1 50 251
69875 1 50 258
53837 1 150 245
53838 49 100 273
53859 1 200 237
53862 51 100 258
53863 40 100 240
53867 1 150 265
54298 1 500 222
54299 55 100 247
54300 1 50 269
54301 1 100 250
54302 1 400 226
54303 55 100 245
54305 1 400 221
54373 1 100 242
54377 1 200 252
54378 1 50 256
54380 55 100 240
54382 30 100 244
54383 49 100 278
54384 20 100 247
54385 1 50 278
54386 1 100 268
54387 1 300 206
54388 1 300 221
54390 1 150 263
54394 1 200 238
54396 1 300 245
54400 1 450 235
54404 55 100 251
54451 1 250 241
54454 1 400 217
54459 1 100 259
54679 1 300 234
54686 1 150 255
54733 1 400 227
54764 1 100 263
54767 55 100 245
54769 40 100 263
54802 49 100 266
54804 40 100 244
54806 1 50 278
54842 1 100 280
54843 20 100 261
54845 1 300 235
56036 49 100 262
56078 1 100 261
56092 45 100 277
56173 1 350 225
56181 55 100 257
56195 1 150 236
56163 1 100 259
56164 1 300 233
56169 1 350 217
56170 1 100 261
56172 1 400 221
56174 1 250 233
56175 1 250 230
56257 1 250 232
56274 51 100 249
56275 1 450 226
56280 1 250 228
56283 1 450 233
56289 1 350 226
56290 1 400 230
56271 1 50 263
56273 55 100 255
56276 1 100 255
56288 1 350 225
56307 1 200 253
56310 55 100 254
56414 1 150 255
56415 1 100 257
56417 1 50 274
56421 1 150 256
56425 1 50 259
56426 1 300 237
56427 40 100 263
56428 55 100 256
56433 55 100 257
56439 1 150 255
56440 30 100 252
56441 1 50 254
56778 55 100 242
56780 1 150 247
56781 1 350 217
56782 1 450 224
56783 45 100 249
56788 1 450 215
56790 55 100 252
69419 1 50 296
69424 1 100 270
69429 1 50 269
69432 1 100 255
69433 1 100 266
69434 1 50 275
54433 1 100 266
19488 1 250 237
19574 1 50 262
20093 1 50 264
20101 1 150 276
20102 1 100 267
20108 1 350 235
20121 1 500 231
32412 30 100 264
32415 1 350 234
32428 1 50 262
32617 1 500 213
53251 1 100 243
53252 1 350 236
53253 1 200 240
53255 1 450 232
53259 1 150 278
53261 1 150 247
53846 1 200 233
53854 45 100 245
53887 1 50 274
53906 1 50 271
53909 30 100 269
53765 45 100 251
53768 1 300 226
53769 1 200 233
53772 1 150 246
53934 1 50 264
54288 1 50 235
54407 55 100 265
54409 1 50 257
54410 1 500 194
54424 1 50 283
54430 49 100 277
54436 1 250 234
54852 1 50 277
54637 1 50 262
55318 1 50 273
55326 1 250 246
55336 1 400 236
55345 1 100 286
55355 1 100 251
55389 1 300 230
55379 1 250 223
55381 1 100 269
55383 1 400 238
55385 1 100 261
55391 30 100 256
55395 30 100 253
55808 1 200 238
55809 30 100 268
55810 1 100 258
55811 30 100 248
55812 20 100 274
55889 1 200 238
55892 1 100 267
55896 1 400 224
56045 1 100 256
56080 20 100 249
56356 1 50 256
56358 30 100 265
56359 1 200 245
56362 45 100 261
56363 1 450 223
56365 1 300 226
56443 1 200 247
56444 1 450 217
56446 1 50 274
56448 1 250 244
56450 51 100 257
56607 55 100 243
56809 1 350 222
69133 1 100 244
69135 1 400 226
69137 1 450 247
69138 40 100 256
69144 1 100 254
69145 1 300 238
69147 1 150 252
69151 1 250 257
69157 1 250 236
69155 1 100 256
69217 55 100 252
69222 1 300 225
69261 55 100 263
69237 45 100 244
69241 1 300 215
69249 40 100 239
69256 1 50 237
69252 1 300 212
69253 30 100 257
69254 20 100 284
69259 49 100 251
69288 55 100 254
69479 1 150 246
69489 51 100 265
69714 1 100 236
69977 1 200 236
69722 1 50 283
69752 1 100 285
69754 55 100 244
69787 1 300 218
69870 20 100 269
69736 1 150 259
3851 49 100 272
5778 20 100 254
5795 1 100 277
5837 1 200 229
5850 1 100 267
5861 45 100 286
3893 1 100 242
3918 30 100 271
4009 1 100 278
4012 1 100 269
4030 49 100 253
4053 1 300 225
5013 55 100 260
5281 1 100 267
5285 1 50 271
5310 55 100 249
5338 1 100 256
6617 1 150 274
8950 1 100 259
8960 1 450 237
12629 1 400 218
12727 1 300 207
12728 49 100 248
12758 1 250 217
11453 40 100 260
11454 20 100 250
11456 20 100 265
11457 1 300 227
11458 1 50 281
11459 49 100 271
11461 1 100 301
11462 1 100 255
11463 1 100 271
11464 49 100 271
11465 30 100 263
11466 30 100 244
11514 1 50 273
11515 1 50 289
11516 20 100 256
11517 1 100 246
11519 1 350 240
12078 51 100 247
12080 1 50 286
12081 1 350 240
12082 1 400 213
12083 1 50 279
12085 1 50 292
18722 1 100 254
18725 1 300 227
18770 1 450 233
18785 1 50 260
18823 1 400 226
22978 45 100 261
24713 1 500 200
42306 1 100 261
42307 1 300 231
42314 1 350 224
42329 1 200 241
42345 40 100 246
42350 1 450 222
42359 1 450 197
43814 1 300 204
43826 1 100 257
43828 1 50 276
43830 1 450 217
43840 1 100 241
43842 1 50 261
44370 55 100 240
44374 1 450 222
44378 49 100 256
44379 1 50 288
44383 55 100 238
45315 55 100 261
45327 1 100 273
45331 45 100 258
45332 1 50 266
45335 20 100 239
46053 1 50 253
46061 1 100 261
46246 1 200 245
47424 1 100 265
47427 1 100 270
47430 1 200 230
47434 55 100 255
47437 1 50 269
47439 1 200 250
48362 51 100 255
48364 1 100 270
48365 1 450 214
48367 1 400 223
48369 1 450 232
48372 1 150 268
49612 55 100 271
49622 40 100 265
49636 1 400 238
49648 1 250 224
49650 1 100 254
49652 30 100 261
50028 20 100 294
50561 1 500 229
59166 51 100 278
59778 1 150 288
59816 1 100 250
50038 55 100 264
50040 1 400 231
50042 1 50 274
59140 1 500 220
59145 1 50 276
50822 1 250 237
50826 1 500 234
50829 1 50 267
51339 51 100 246
51342 1 100 257
51343 1 500 216
51344 1 50 268
51345 1 100 259
51348 1 100 262
51500 45 100 294
51502 1 100 256
51503 1 150 254
51504 1 100 264
51508 1 200 248
51549 40 100 244
51550 1 50 253
51551 45 100 249
51554 1 50 271
58008 1 50 270
58028 49 100 285
58042 1 50 266
58046 1 100 262
58049 1 500 208
58056 1 500 224
58251 1 500 228
58256 1 350 236
58517 1 400 216
73011 1 450 243
58435 1 250 242
59008 1 500 245
59019 1 100 284
59021 20 100 270
59028 49 100 268
59032 30 100 278
59061 30 100 283
59289 1 50 252
59291 40 100 246
59297 49 100 275
59301 1 100 260
59305 1 450 208
59309 1 100 238
59830 1 50 250
59852 1 200 229
59856 40 100 259
70290 1 150 260
66252 1 450 223
71659 45 100 257
71674 1 100 274
71681 1 50 285
72466 1 500 239
72468 1 100 259
72469 1 100 265
72474 1 400 235
72480 1 100 269
72530 1 400 228
72552 1 200 245
72638 1 50 277
72692 1 350 205
73190 1 50 268
73521 1 200 237
73911 40 100 260
75691 55 100 251
75702 1 400 225
75723 1 50 266
75725 1 300 215
75726 49 100 285
75895 1 200 250
75923 49 100 263
75924 30 100 249
75925 1 50 267
75929 1 300 212
75933 20 100 265
76393 1 200 253
76400 1 100 267
76402 1 100 265
76408 55 100 250
76409 45 100 267
7316 1 400 213
11816 1 400 233
11817 1 100 244
11818 51 100 235
11819 49 100 282
11820 1 100 284
11821 1 100 252
11933 1 100 269
11934 45 100 270
11935 1 200 228
11938 1 200 227
11940 1 500 226
11941 1 100 289
21946 1 350 246
18827 20 100 255
18969 1 50 273
18972 1 350 235
18974 1 100 236
18977 1 50 278
18982 1 200 232
18989 55 100 244
23579 40 100 264
24121 20 100 252
73003 1 50 289
41407 1 100 271
41409 55 100 248
44331 49 100 283
47150 1 400 229
47166 1 50 279
74855 1 100 267
48049 1 100 228
48190 1 450 214
49600 1 500 228
49734 1 350 220
49737 1 150 229
48371 1 150 282
48790 55 100 250
48797 1 100 254
50248 1 100 263
50250 1 50 271
50251 1 400 221
50252 1 300 225
50255 1 100 259
50420 1 400 231
50971 1 200 233
59793 55 100 262
70635 40 100 278
70636 45 100 263
71148 1 100 246
72905 1 150 280
73588 20 100 256
73605 30 100 264
73870 1 250 238
73872 51 100 275
73874 1 50 272
73875 1 50 266
73878 1 400 222
73879 1 50 260
74003 30 100 263
76055 1 500 233
74856 1 150 273
74858 1 50 269
76047 1 100 260
74777 51 100 256
74804 20 100 253
74807 45 100 241
74812 40 100 246
74815 55 100 255
74816 40 100 256
74817 1 400 241
74821 1 50 285
74823 1 400 227
74825 1 250 232
74830 1 50 262
74833 1 100 264
74854 1 100 264
74859 1 100 259
74866 1 100 274
74868 51 100 260
74869 1 50 287
74916 1 100 265
75000 49 100 259
76179 30 100 267
76209 1 50 271
76211 20 100 268
76362 1 50 252
76367 1 50 292
76372 1 150 257
76374 49 100 252
76365 20 100 263
76373 1 300 229
76377 1 100 272
76379 49 100 274
76380 1 450 202
76383 1 400 218
76385 1 300 240
76387 1 400 241
76392 1 500 228
7547 1 50 271
13803 1 100 250
13804 55 100 280
18191 40 100 263
18193 1 400 226
11507 49 100 262
11508 40 100 281
11509 49 100 255
11510 1 50 266
11511 1 450 232
11513 1 50 278
11521 30 100 262
11523 1 200 247
11524 1 350 228
11525 1 50 277
11526 1 50 260
11527 30 100 274
11632 1 150 274
11634 1 250 231
11635 49 100 281
11636 49 100 253
11637 1 50 297
11638 1 150 268
11665 51 100 252
11666 1 450 223
11667 1 50 269
11669 51 100 268
11670 1 100 255
11671 1 300 228
11709 1 100 283
11710 1 250 243
11711 55 100 252
11712 1 500 217
11713 1 50 282
11714 40 100 292
11724 1 450 231
11725 1 100 270
11726 1 150 239
11727 1 50 259
11728 30 100 251
11729 1 50 280
11750 1 200 234
11751 20 100 276
11753 55 100 257
11754 49 100 271
11755 20 100 252
11757 45 100 268
12611 45 100 270
12614 1 300 222
12620 30 100 256
12633 30 100 282
13128 1 50 266
13132 55 100 260
16770 49 100 273
16772 55 100 250
16773 1 350 234
16774 1 100 262
16777 1 200 257
16779 1 150 267
16797 1 150 262
16799 45 100 253
16800 1 100 256
16801 1 100 268
16803 30 100 254
16806 1 50 281
17100 49 100 248
17112 1 50 252
17195 51 100 235
17226 30 100 255
22001 1 200 218
23323 1 50 263
18769 20 100 267
18771 51 100 282
18772 1 450 228
18776 1 100 293
18778 45 100 263
18780 1 450 228
18825 1 100 261
18828 1 300 233
18829 1 50 243
18833 40 100 279
18837 1 350 236
18863 1 200 243
18865 1 450 219
18866 1 250 258
18867 1 100 259
18870 55 100 258
18873 1 200 224
18874 1 500 226
18900 1 400 241
18901 1 50 282
18904 1 400 224
18905 30 100 268
18906 1 100 275
18908 49 100 256
23821 1 100 292
23880 1 50 261
23910 1 100 254
24054 1 50 279
40204 1 350 238
73007 40 100 271
73018 55 100 254
73021 1 200 242
73023 1 100 236
41403 1 50 271
41419 1 100 258
41421 51 100 266
41422 1 50 296
44316 1 150 251
44317 40 100 271
44319 1 50 263
44323 1 50 270
44324 1 100 271
52192 30 100 287
66596 1 200 222
70346 55 100 274
49566 1 300 224
51536 49 100 248
48358 49 100 263
48359 1 100 286
48361 30 100 272
48363 1 50 276
48370 45 100 261
48788 1 250 239
48796 1 50 271
48805 1 50 266
48806 55 100 262
50249 1 50 265
50398 1 400 226
50404 1 200 236
50411 1 400 232
50417 1 250 237
50424 1 300 223
50427 30 100 262
50960 49 100 277
50964 45 100 285
50966 1 200 252
50967 49 100 268
50970 1 150 269
58644 1 100 263
58661 30 100 263
58665 1 450 210
58666 40 100 268
58822 1 150 242
58825 45 100 266
59798 30 100 259
59799 1 450 225
59802 1 100 249
59804 40 100 254
59805 1 350 240
70621 1 50 297
70628 1 200 251
70638 45 100 269
70640 45 100 249
70990 1 50 263
70991 1 50 279
70993 1 50 264
70994 1 450 210
70995 1 300 230
70997 45 100 250
71143 1 400 224
71151 1 100 269
71153 51 100 254
71159 1 100 260
71161 30 100 275
72685 1 400 239
72686 20 100 265
72688 1 300 249
72689 49 100 263
72690 40 100 263
72691 30 100 280
72903 1 100 240
72911 1 350 241
72913 1 50 254
72915 1 350 240
72917 1 500 238
73593 51 100 276
73597 1 50 260
73598 45 100 273
73603 30 100 264
74015 51 100 244
76045 30 100 261
76051 1 300 232
76053 1 50 275
74107 1 500 213
74927 1 100 253
76359 51 100 266
74826 55 100 265
74827 20 100 273
76559 1 50 250
76563 1 400 234
76601 1 50 265
76652 20 100 258
74898 49 100 273
74992 1 150 266
74926 1 400 238
76032 1 100 253
76207 1 50 270
76214 30 100 256
76217 1 100 248
76345 49 100 273
76360 1 150 283
76369 30 100 250
76375 1 150 256
76381 51 100 274
76391 1 50 278
76637 1 100 256
76638 1 350 221
76701 20 100 265
22598 1 100 258
22600 1 500 222
22604 1 500 222
22608 1 50 279
22620 1 50 265
22622 49 100 264
24809 55 100 262
24811 1 100 281
24813 49 100 248
24815 1 200 232
24817 1 50 291
24821 1 50 252
40552 55 100 258
42150 1 300 272
44771 1 50 253
45137 1 100 280
41938 55 100 243
50807 1 100 262
50811 1 500 207
50812 1 100 261
50813 1 400 215
49767 20 100 281
44134 20 100 265
44136 49 100 275
44137 1 250 255
44138 51 100 272
44140 45 100 281
44141 1 50 282
47123 1 100 263
47813 55 100 251
47815 1 200 251
48693 1 500 218
48876 1 500 210
48883 1 450 230
59418 1 50 288
59593 1 100 275
48225 1 200 215
48302 1 200 248
49712 55 100 256
49757 1 250 223
49759 1 150 266
49763 1 100 241
49766 1 50 260
50833 1 300 229
60444 1 300 248
72219 1 350 230
72235 1 500 229
72291 1 100 247
51274 20 100 274
58918 1 100 275
58921 1 400 242
58948 45 100 291
58953 1 100 252
52664 1 400 224
52965 1 50 274
72241 1 300 247
74803 1 100 292
76473 1 500 216
76487 40 100 261
74264 1 250 239
76462 1 350 231
76474 1 50 278
76489 1 100 258
77741 1 400 241
74339 1 100 270
74351 1 150 251
74355 1 100 262
75512 1 400 221
75967 30 100 260
78071 1 50 280
78013 1 450 238
78052 1 100 268
21804 1 50 262
22289 1 100 266
22291 1 50 282
22293 1 100 280
22295 1 100 253
22307 1 50 261
22883 55 100 274
22885 1 100 288
22891 51 100 263
22895 1 50 287
22897 1 300 225
22901 1 250 250
23380 1 100 264
23384 1 200 238
23386 1 100 267
23388 1 100 279
23390 1 100 273
23392 1 100 231
40030 1 50 262
45913 1 100 255
41920 1 100 250
41922 49 100 266
41936 40 100 243
41942 30 100 250
46034 1 100 258
42250 1 100 271
42436 51 100 267
42886 40 100 246
42976 40 100 280
48078 40 100 264
59188 1 500 213
59246 1 400 225
47002 51 100 277
47011 49 100 263
47032 20 100 244
47033 1 100 272
47062 1 500 217
47903 1 400 223
47955 1 100 258
47999 1 50 285
48036 40 100 266
48072 55 100 265
48493 1 250 249
48527 1 100 249
48585 1 350 218
49489 1 50 265
49531 1 350 216
49545 1 200 251
72191 1 400 228
51074 1 100 254
58831 1 200 244
52651 1 450 213
52653 51 100 261
52657 1 100 255
52658 1 100 249
52662 1 350 235
77807 1 350 239
71663 1 100 275
75682 1 100 291
75684 1 450 221
77777 1 500 224
74068 45 100 262
74109 1 150 271
76140 1 400 221
74634 1 100 243
74345 45 100 267
75014 1 450 220
75037 1 250 251
75157 1 300 241
75219 1 50 278
78131 20 100 260
78142 1 50 277
50062 1 150 272
74720 20 100 303
74728 1 50 273
74729 40 100 257
74735 1 200 270
74846 1 350 222
74007 1 300 243
74023 1 100 267
74069 40 100 266
76054 1 400 233
76056 1 50 275
76085 1 400 228
74178 1 50 267
74200 40 100 273
74515 1 100 260
74576 1 100 268
75551 1 500 208
75802 1 350 223
74510 1 400 209
76366 1 100 279
76842 1 450 212
76947 1 50 263
75842 1 100 263
75872 1 100 280
75954 1 450 245
75981 1 400 227
76937 1 100 289
76949 49 100 258
76201 45 100 246
76202 55 100 252
76252 49 100 258
76256 55 100 279
76325 40 100 259
76447 1 50 272
76957 1 100 262
77262 1 50 282
74115 1 100 280
75557 1 150 273
75560 20 100 268
75772 55 100 251
75789 45 100 246
75794 30 100 266
75558 1 50 270
75765 1 50 270
75991 1 350 250
76000 45 100 262
77142 1 150 255
77171 49 100 266
76830 1 50 270
76860 40 100 270
76896 1 400 256
76900 51 100 267
76909 1 50 256
76917 1 150 254
74121 1 200 239
74137 1 500 213
74157 1 500 216
74188 1 500 216
74208 1 450 195
74505 1 450 232
74507 1 500 222
74945 1 100 250
76665 1 500 216
76498 1 50 292
# lumi Mchi Mphi nEvent
10019 1 100 268
10027 1 150 259
10054 30 100 266
16667 51 100 252
10134 49 100 282
11627 20 100 255
17308 49 100 276
17371 45 100 272
17380 1 50 259
17383 20 100 258
17388 1 100 257
21443 1 50 279
17832 20 100 247
21920 51 100 262
21988 1 100 263
22005 1 450 242
22015 51 100 263
22829 20 100 269
22859 1 50 285
22863 49 100 254
22874 51 100 259
22886 1 200 223
22908 40 100 294
23372 20 100 270
23410 1 50 267
23438 45 100 279
23960 1 300 230
23962 30 100 287
23964 45 100 258
23968 1 300 228
23970 1 50 267
23972 1 300 224
24359 1 250 228
24361 1 50 255
24367 1 50 292
24371 1 100 279
42430 1 50 266
42964 1 200 238
45047 1 50 282
42268 1 100 276
42274 49 100 282
42299 1 50 266
66349 1 400 232
59822 1 400 215
61683 1 200 243
61742 1 50 269
61834 1 450 194
61847 1 250 228
70140 1 100 270
73159 1 100 270
73172 40 100 255
73206 1 100 252
42392 1 250 231
42399 1 50 265
42402 1 100 257
42404 1 50 262
42415 1 150 268
42416 1 250 256
46902 1 400 264
46904 1 250 256
46906 30 100 265
46908 1 100 258
46910 1 150 252
46912 1 500 229
48980 49 100 267
49552 1 50 279
49562 51 100 256
49578 1 500 206
52028 55 100 269
52030 1 300 241
52038 49 100 249
52041 1 500 220
52042 1 100 283
52044 20 100 266
52720 51 100 257
52723 1 100 271
52724 20 100 277
52725 1 100 275
52726 1 500 231
52730 51 100 257
57140 40 100 265
57151 1 100 277
57225 40 100 305
57242 1 500 211
74113 1 400 222
66531 1 150 259
66533 1 100 268
66537 20 100 268
66552 49 100 259
66553 1 200 265
74013 1 200 242
76195 1 100 239
76198 1 450 214
50635 1 50 249
50636 51 100 256
50638 1 350 228
50645 49 100 272
50665 55 100 263
58209 1 100 263
74805 40 100 270
74818 45 100 272
58150 1 250 246
58195 45 100 266
58200 1 500 221
58208 45 100 270
58215 1 100 258
60333 1 100 275
77286 1 100 257
77290 1 50 280
77295 40 100 278
# lumi Mchi Mphi nEvent
1005 1 450 220
5010 1 350 239
6621 1 450 225
3573 1 300 241
4298 1 400 216
4313 1 50 281
4383 1 300 255
4494 1 50 245
4522 1 100 272
4605 1 100 271
4607 20 100 259
4609 1 450 218
4636 55 100 246
5051 1 350 231
5090 1 100 260
6743 1 200 251
6779 1 300 251
6793 1 100 273
7541 1 400 233
6360 49 100 272
6384 49 100 259
6409 1 50 263
6416 55 100 264
6430 1 50 250
6445 1 50 279
6500 55 100 263
8584 20 100 241
8605 1 350 227
8612 1 50 254
8668 1 100 265
23109 1 50 250
23133 1 100 280
23484 1 450 216
8711 1 500 223
41146 30 100 268
41240 1 100 262
41666 1 150 240
10745 1 50 262
10746 51 100 267
10747 1 50 269
10748 1 50 240
10751 30 100 254
10754 1 50 263
12065 1 400 216
12556 1 100 246
13109 30 100 285
13233 1 100 256
13431 40 100 254
16472 49 100 257
16473 40 100 281
12578 1 50 258
12650 45 100 271
13175 1 300 233
13186 1 300 237
12672 20 100 270
12687 20 100 273
12699 20 100 247
12765 40 100 274
12770 1 100 284
12777 20 100 274
13015 1 200 264
13038 1 500 230
13072 20 100 269
13075 1 100 257
13084 49 100 246
13093 1 450 227
16514 1 50 267
16520 1 100 273
22298 1 250 229
17098 49 100 275
